instruction,rcr,input_tokens,output_tokens,times,time_task_decomposition,time_widget_retrieval,time_operation_sequence_generation,time_data_retrieval,workflow,requirements,wgf1
您的任务是训练一个机器学习模型，用于根据矿物莫氏硬度的相关特性，预测矿物的莫氏硬度。,0.5,6739,132,0,0,0,0,0,"{""edges"": [], ""nodes"": [{""node_id"": ""2500"", ""widget_name"": ""Random Forest"", ""node_name"": ""随机森林模型"", ""node_params"": {""n_estimators"": 10, ""use_max_features"": false, ""max_features"": ""auto"", ""use_random_state"": false, ""use_max_depth"": false, ""max_depth"": 3, ""use_min_samples_split"": true, ""min_samples_split"": 2}, ""matched"": true}]}","{""dependency_requirements"": [{""edge_id"": ""2076"", ""source_node_id"": ""2498"", ""target_node_id"": ""2500""}], ""step_requirements"": [{""node_id"": ""2498"", ""algorithm_step_name"": ""Tabular Dataset Loading"", ""node_name"": ""矿物莫氏硬度训练数据"", ""node_params"": {""table_name"": ""mohs_hardness_train"", ""target_column"": ""Hardness""}, ""contrast_level"": 2, ""node_type"": ""io""}, {""node_id"": ""2500"", ""algorithm_step_name"": ""XGBoost"", ""node_name"": ""XGBoost回归器"", ""node_params"": {}, ""contrast_level"": 0, ""node_type"": ""model""}]}",0.6667
对于商业蟹农来说，了解螃蟹的适当年龄有助于他们决定是否以及何时收获螃蟹。超过一定蟹龄后，螃蟹身体特征的增长几乎可以忽略不计，因此，把握收获时机对降低成本和提高利润非常重要。现在，我需要你帮助我建立一个模型来预测螃蟹的年龄。,1.0,11980,864,0,0,0,0,0,"{""edges"": [{""edge_id"": ""21126"", ""source_node_id"": ""2504"", ""target_node_id"": ""2506""}, {""edge_id"": ""21127"", ""source_node_id"": ""2504"", ""target_node_id"": ""27287""}, {""edge_id"": ""21128"", ""source_node_id"": ""2506"", ""target_node_id"": ""27287""}, {""edge_id"": ""21129"", ""source_node_id"": ""2504"", ""target_node_id"": ""27288""}, {""edge_id"": ""21130"", ""source_node_id"": ""2506"", ""target_node_id"": ""27288""}], ""nodes"": [{""node_id"": ""2504"", ""widget_name"": ""SQL Table"", ""node_name"": ""螃蟹年龄数据"", ""node_params"": {""table_name"": ""crab_age_train"", ""target_column"": ""Age""}, ""matched"": true}, {""node_id"": ""2506"", ""widget_name"": ""XGBoost"", ""node_name"": ""XGBoost模型"", ""node_params"": {""booster"": ""gbtree"", ""learning_rate"": 0.3, ""gamma"": 0, ""max_depth"": 6, ""min_child_widget"": 1, ""max_delta_step"": 0, ""subsample"": 1, ""sampling_method"": ""uniform"", ""lambda"": 1, ""alpha"": 0, ""tree_method"": ""auto"", ""scale_pos_weight"": 1, ""updater"": ""grow_colmaker"", ""process_type"": ""default"", ""grow_policy"": ""depthwise""}, ""matched"": true}, {""node_id"": ""27287"", ""widget_name"": ""Test & Score"", ""node_name"": ""模型评估"", ""node_params"": {}, ""matched"": false}, {""node_id"": ""27288"", ""widget_name"": ""Predictions"", ""node_name"": ""预测"", ""node_params"": {""output_attrs"": true, ""output_predictions"": true, ""output_probabilities"": false}, ""matched"": false}]}","{""dependency_requirements"": [{""edge_id"": ""2078"", ""source_node_id"": ""2504"", ""target_node_id"": ""2506""}], ""step_requirements"": [{""node_id"": ""2504"", ""algorithm_step_name"": ""Tabular Dataset Loading"", ""node_name"": ""螃蟹年龄训练数据"", ""node_params"": {""table_name"": ""crab_age_train"", ""target_column"": ""Age""}, ""contrast_level"": 2, ""node_type"": ""io""}, {""node_id"": ""2506"", ""algorithm_step_name"": ""XGBoost"", ""node_name"": ""XGBoost模型"", ""node_params"": {}, ""contrast_level"": 0, ""node_type"": ""model""}]}",0.6667
您的任务是构建一个机器学习模型，帮助我预测野生蓝莓的产量。,0.5,6074,29,0,0,0,0,0,"{""edges"": [], ""nodes"": [{""node_id"": ""2509"", ""widget_name"": ""Linear Regression"", ""node_name"": ""线性回归模型"", ""node_params"": {""regression_type"": ""0""}, ""matched"": true}]}","{""dependency_requirements"": [{""edge_id"": ""2082"", ""source_node_id"": ""2507"", ""target_node_id"": ""2509""}], ""step_requirements"": [{""node_id"": ""2507"", ""algorithm_step_name"": ""Tabular Dataset Loading"", ""node_name"": ""野生蓝莓产量训练数据"", ""node_params"": {""table_name"": ""wild_blueberry_yield_train"", ""target_column"": ""yield""}, ""contrast_level"": 2, ""node_type"": ""io""}, {""node_id"": ""2509"", ""algorithm_step_name"": ""XGBoost"", ""node_name"": ""XGBoost模型"", ""node_params"": {}, ""contrast_level"": 0, ""node_type"": ""model""}]}",0.6667
20 世纪 80 年代，Carden & Cherry 公司用欧内斯特的形象为便利食品超市做广告。您的任务是根据媒体宣传成本的训练数据去构建一个机器学习模型，帮助我们预测食品超市的媒体宣传成本。,0.5,4506,137,0,0,0,0,0,"{""edges"": [{""edge_id"": ""21131"", ""source_node_id"": ""2512"", ""target_node_id"": ""27291""}], ""nodes"": [{""node_id"": ""2512"", ""widget_name"": ""Linear Regression"", ""node_name"": ""线性回归模型"", ""node_params"": {""regression_type"": ""0""}, ""matched"": true}, {""node_id"": ""27291"", ""widget_name"": ""Predictions"", ""node_name"": ""预测"", ""node_params"": {""output_attrs"": true, ""output_predictions"": true, ""output_probabilities"": false}, ""matched"": false}]}","{""dependency_requirements"": [{""edge_id"": ""2086"", ""source_node_id"": ""2510"", ""target_node_id"": ""2512""}], ""step_requirements"": [{""node_id"": ""2510"", ""algorithm_step_name"": ""Tabular Dataset Loading"", ""node_name"": ""便利食品超市广告训练数据"", ""node_params"": {""table_name"": ""media_campaign_cost_train"", ""target_column"": ""cost""}, ""contrast_level"": 2, ""node_type"": ""io""}, {""node_id"": ""2512"", ""algorithm_step_name"": ""XGBoost"", ""node_name"": ""XGBoost模型"", ""node_params"": {}, ""contrast_level"": 0, ""node_type"": ""model""}]}",0.5
你的任务是根据银行客户的各种信息，如账户活动、服务使用情况等，构建一个能够预测客户是否会流失的机器学习模型。,0.5,20889,420,0,0,0,0,0,"{""edges"": [{""edge_id"": ""21132"", ""source_node_id"": ""2418"", ""target_node_id"": ""27293""}], ""nodes"": [{""node_id"": ""2418"", ""widget_name"": ""XGBoost"", ""node_name"": ""XGBoost模型"", ""node_params"": {""booster"": ""gbtree"", ""learning_rate"": 0.3, ""gamma"": 0, ""max_depth"": 6, ""min_child_widget"": 1, ""max_delta_step"": 0, ""subsample"": 1, ""sampling_method"": ""uniform"", ""lambda"": 1, ""alpha"": 0, ""tree_method"": ""auto"", ""scale_pos_weight"": 1, ""updater"": ""grow_colmaker"", ""process_type"": ""default"", ""grow_policy"": ""depthwise""}, ""matched"": true}, {""node_id"": ""27293"", ""widget_name"": ""Test & Score"", ""node_name"": ""模型评估"", ""node_params"": {}, ""matched"": false}]}","{""dependency_requirements"": [{""edge_id"": ""2013"", ""source_node_id"": ""2416"", ""target_node_id"": ""2418""}], ""step_requirements"": [{""node_id"": ""2416"", ""algorithm_step_name"": ""Tabular Dataset Loading"", ""node_name"": ""银行客户训练数据"", ""node_params"": {""table_name"": ""bank_customer_churn_train"", ""target_column"": ""Exited""}, ""contrast_level"": 2, ""node_type"": ""io""}, {""node_id"": ""2418"", ""algorithm_step_name"": ""LightGBM"", ""node_name"": ""LightGBM分类器"", ""node_params"": {}, ""contrast_level"": 0, ""node_type"": ""model""}]}",0.5
请你使用生物信号相关检测数据来训练一个机器学习模型用于预测一个人是否为吸烟者。,0.5,10787,244,0,0,0,0,0,"{""edges"": [], ""nodes"": [{""node_id"": ""2426"", ""widget_name"": ""Logistic Regression"", ""node_name"": ""逻辑回归模型"", ""node_params"": {""C"": 1, ""penalty"": ""l2""}, ""matched"": true}]}","{""dependency_requirements"": [{""edge_id"": ""2025"", ""source_node_id"": ""2424"", ""target_node_id"": ""2426""}], ""step_requirements"": [{""node_id"": ""2424"", ""algorithm_step_name"": ""Tabular Dataset Loading"", ""node_name"": ""生物信号训练数据"", ""node_params"": {""table_name"": ""smoker_status_bio_signals_train"", ""target_column"": ""smoking""}, ""contrast_level"": 2, ""node_type"": ""io""}, {""node_id"": ""2426"", ""algorithm_step_name"": ""Decision Tree Model"", ""node_name"": ""决策树分类器"", ""node_params"": {}, ""contrast_level"": 0, ""node_type"": ""model""}]}",0.6667
你需要使用人类的肾结石相关指标数据，开发一个机器学习模型预测一个人是否患有肾结石。,0.5,12690,442,0,0,0,0,0,"{""edges"": [{""edge_id"": ""21133"", ""source_node_id"": ""27295"", ""target_node_id"": ""27296""}, {""edge_id"": ""21134"", ""source_node_id"": ""27296"", ""target_node_id"": ""2446""}, {""edge_id"": ""21135"", ""source_node_id"": ""27295"", ""target_node_id"": ""27298""}, {""edge_id"": ""21136"", ""source_node_id"": ""2446"", ""target_node_id"": ""27298""}], ""nodes"": [{""node_id"": ""27295"", ""widget_name"": ""Impute"", ""node_name"": ""缺失值处理"", ""node_params"": {""method"": 1}, ""matched"": false}, {""node_id"": ""27296"", ""widget_name"": ""Select Best N Attributes"", ""node_name"": ""特征选择"", ""node_params"": {""n"": 3}, ""matched"": false}, {""node_id"": ""2446"", ""widget_name"": ""Logistic Regression"", ""node_name"": ""逻辑回归模型"", ""node_params"": {""C"": 1, ""penalty"": ""l2""}, ""matched"": true}, {""node_id"": ""27298"", ""widget_name"": ""Test & Score"", ""node_name"": ""模型评估"", ""node_params"": {}, ""matched"": false}]}","{""dependency_requirements"": [{""edge_id"": ""2032"", ""source_node_id"": ""2444"", ""target_node_id"": ""2446""}], ""step_requirements"": [{""node_id"": ""2444"", ""algorithm_step_name"": ""Tabular Dataset Loading"", ""node_name"": ""肾结石检查训练数据"", ""node_params"": {""table_name"": ""kidney_stone_train"", ""target_column"": ""target""}, ""contrast_level"": 2, ""node_type"": ""io""}, {""node_id"": ""2446"", ""algorithm_step_name"": ""LightGBM"", ""node_name"": ""LightGBM分类器"", ""node_params"": {}, ""contrast_level"": 0, ""node_type"": ""model""}]}",0.3333
您的工作是建立一个机器学习模型，根据客户以往的酒店预定相关数据，预测客户是否会取消预订。,0.5,12338,397,0,0,0,0,0,"{""edges"": [{""edge_id"": ""21137"", ""source_node_id"": ""2461"", ""target_node_id"": ""27300""}, {""edge_id"": ""21138"", ""source_node_id"": ""2461"", ""target_node_id"": ""27301""}], ""nodes"": [{""node_id"": ""2461"", ""widget_name"": ""Logistic Regression"", ""node_name"": ""逻辑回归模型"", ""node_params"": {""C"": 1.0, ""penalty"": ""l2""}, ""matched"": true}, {""node_id"": ""27300"", ""widget_name"": ""Predictions"", ""node_name"": ""预测"", ""node_params"": {""output_attrs"": true, ""output_predictions"": true, ""output_probabilities"": true}, ""matched"": false}, {""node_id"": ""27301"", ""widget_name"": ""Test & Score"", ""node_name"": ""测试评分"", ""node_params"": {}, ""matched"": false}]}","{""dependency_requirements"": [{""edge_id"": ""2044"", ""source_node_id"": ""2455"", ""target_node_id"": ""2461""}], ""step_requirements"": [{""node_id"": ""2455"", ""algorithm_step_name"": ""Tabular Dataset Loading"", ""node_name"": ""酒店预订训练数据"", ""node_params"": {""table_name"": ""reservation_cancellation_train"", ""target_column"": ""booking_status""}, ""contrast_level"": 2, ""node_type"": ""io""}, {""node_id"": ""2461"", ""algorithm_step_name"": ""Decision Tree Model"", ""node_name"": ""Tree"", ""node_params"": {}, ""contrast_level"": 0, ""node_type"": ""model""}]}",0.4
你的目标是通过与肥胖相关的各种因素，如饮食、生活方式等数据，训练一个模型来预测个体的肥胖风险等级。,0.5,12122,445,0,0,0,0,0,"{""edges"": [{""edge_id"": ""21139"", ""source_node_id"": ""27302"", ""target_node_id"": ""2469""}], ""nodes"": [{""node_id"": ""27302"", ""widget_name"": ""Impute"", ""node_name"": ""缺失值处理"", ""node_params"": {""method"": 2}, ""matched"": false}, {""node_id"": ""2469"", ""widget_name"": ""XGBoost"", ""node_name"": ""XGBoost模型"", ""node_params"": {""booster"": ""gbtree"", ""learning_rate"": 0.1, ""gamma"": 0, ""max_depth"": 6, ""min_child_widget"": 1, ""max_delta_step"": 0, ""subsample"": 0.8, ""sampling_method"": ""uniform"", ""lambda"": 1, ""alpha"": 0, ""tree_method"": ""auto"", ""scale_pos_weight"": 1, ""updater"": ""grow_colmaker"", ""process_type"": ""default"", ""grow_policy"": ""depthwise""}, ""matched"": true}]}","{""dependency_requirements"": [{""edge_id"": ""2049"", ""source_node_id"": ""2467"", ""target_node_id"": ""2469""}], ""step_requirements"": [{""node_id"": ""2467"", ""algorithm_step_name"": ""Tabular Dataset Loading"", ""node_name"": ""肥胖风险训练数据"", ""node_params"": {""table_name"": ""obesity_cvd_risk_train"", ""target_column"": ""NObeyesdad""}, ""contrast_level"": 2, ""node_type"": ""io""}, {""node_id"": ""2469"", ""algorithm_step_name"": ""Gradient Boosting Decision Tree"", ""node_name"": ""梯度提升决策树"", ""node_params"": {}, ""contrast_level"": 0, ""node_type"": ""model""}]}",0.5
肝硬化是由于肝脏长期受损，导致广泛的瘢痕形成，通常是由于肝炎或长期饮酒等疾病引起的。我们正在进行一项关于原发性胆汁性肝硬化的研究。希望你能构建一个模型，利用 17 种临床特征预测肝硬化患者的生存状态。,0.5,17688,577,0,0,0,0,0,"{""edges"": [{""edge_id"": ""21140"", ""source_node_id"": ""27305"", ""target_node_id"": ""27306""}, {""edge_id"": ""21141"", ""source_node_id"": ""27306"", ""target_node_id"": ""27307""}, {""edge_id"": ""21142"", ""source_node_id"": ""27307"", ""target_node_id"": ""2472""}], ""nodes"": [{""node_id"": ""27304"", ""widget_name"": ""Distributions"", ""node_name"": ""数据分布分析"", ""node_params"": {}, ""matched"": false}, {""node_id"": ""27305"", ""widget_name"": ""Continuize"", ""node_name"": ""连续化处理"", ""node_params"": {""multi_attr"": 0, ""cont_attr"": 0, ""disc_cls_attr"": 0, ""range"": 0}, ""matched"": false}, {""node_id"": ""27306"", ""widget_name"": ""Rank"", ""node_name"": ""特征重要性排序"", ""node_params"": {}, ""matched"": false}, {""node_id"": ""27307"", ""widget_name"": ""Select Best N Attributes"", ""node_name"": ""选择最佳特征"", ""node_params"": {""n"": 17}, ""matched"": false}, {""node_id"": ""2472"", ""widget_name"": ""Logistic Regression"", ""node_name"": ""逻辑回归模型"", ""node_params"": {""C"": 1, ""penalty"": ""l2""}, ""matched"": true}]}","{""dependency_requirements"": [{""edge_id"": ""2051"", ""source_node_id"": ""2470"", ""target_node_id"": ""2472""}], ""step_requirements"": [{""node_id"": ""2470"", ""algorithm_step_name"": ""Tabular Dataset Loading"", ""node_name"": ""原发性胆汁性肝硬化训练数据"", ""node_params"": {""table_name"": ""cirrhosis_patient_train"", ""target_column"": ""Status""}, ""contrast_level"": 2, ""node_type"": ""io""}, {""node_id"": ""2472"", ""algorithm_step_name"": ""XGBoost"", ""node_name"": ""XGBoost"", ""node_params"": {}, ""contrast_level"": 0, ""node_type"": ""model""}]}",0.2857
你的目标是训练一个机器学习模型，根据马匹健康状况的各项指标检测数据，预测马匹的健康状况。,0.5,11075,231,0,0,0,0,0,"{""edges"": [{""edge_id"": ""21143"", ""source_node_id"": ""27310"", ""target_node_id"": ""2480""}], ""nodes"": [{""node_id"": ""2480"", ""widget_name"": ""Random Forest"", ""node_name"": ""随机森林模型"", ""node_params"": {""n_estimators"": 10, ""use_max_features"": false, ""max_features"": ""auto"", ""use_random_state"": false, ""use_max_depth"": false, ""max_depth"": 3, ""use_min_samples_split"": true, ""min_samples_split"": 2}, ""matched"": true}, {""node_id"": ""27310"", ""widget_name"": ""Select Best N Attributes"", ""node_name"": ""选择最佳特征"", ""node_params"": {""n"": 5}, ""matched"": false}]}","{""dependency_requirements"": [{""edge_id"": ""2055"", ""source_node_id"": ""2477"", ""target_node_id"": ""2480""}], ""step_requirements"": [{""node_id"": ""2477"", ""algorithm_step_name"": ""Tabular Dataset Loading"", ""node_name"": ""马匹健康状况检测数据"", ""node_params"": {""table_name"": ""horse_health_outcomes_train"", ""target_column"": ""outcome""}, ""contrast_level"": 2, ""node_type"": ""io""}, {""node_id"": ""2480"", ""algorithm_step_name"": ""Naive Bayes"", ""node_name"": ""朴素贝叶斯分类器"", ""node_params"": {}, ""contrast_level"": 0, ""node_type"": ""model""}]}",0.5
你的任务是根据怪物的骨骼长度、腐烂程度、无魂程度和其他特征数据，训练一个模型来区分怪物是食尸鬼、幽灵还是妖精。,0.5,19435,684,0,0,0,0,0,"{""edges"": [], ""nodes"": [{""node_id"": ""2487"", ""widget_name"": ""Logistic Regression"", ""node_name"": ""逻辑回归模型"", ""node_params"": {""C"": 1, ""penalty"": ""l2""}, ""matched"": true}]}","{""dependency_requirements"": [{""edge_id"": ""2063"", ""source_node_id"": ""2485"", ""target_node_id"": ""2487""}], ""step_requirements"": [{""node_id"": ""2485"", ""algorithm_step_name"": ""Tabular Dataset Loading"", ""node_name"": ""怪物特征训练数据"", ""node_params"": {""table_name"": ""monster_train"", ""target_column"": ""type""}, ""contrast_level"": 2, ""node_type"": ""io""}, {""node_id"": ""2487"", ""algorithm_step_name"": ""LightGBM"", ""node_name"": ""LightGBM分类器"", ""node_params"": {}, ""contrast_level"": 0, ""node_type"": ""model""}]}",0.6667
请根据旧金山所有社区近12年的犯罪报告，训练一个机器学习模型以预测犯罪类别。,0.5,18997,212,0,0,0,0,0,"{""edges"": [], ""nodes"": [{""node_id"": ""2491"", ""widget_name"": ""XGBoost"", ""node_name"": ""XGBoost模型"", ""node_params"": {""booster"": ""gbtree"", ""learning_rate"": 0.3, ""gamma"": 0, ""max_depth"": 6, ""min_child_widget"": 1, ""max_delta_step"": 0, ""subsample"": 1, ""sampling_method"": ""uniform"", ""lambda"": 1, ""alpha"": 0, ""tree_method"": ""auto"", ""scale_pos_weight"": 1, ""updater"": ""grow_colmaker"", ""process_type"": ""default"", ""grow_policy"": ""depthwise""}, ""matched"": true}]}","{""dependency_requirements"": [{""edge_id"": ""2065"", ""source_node_id"": ""2488"", ""target_node_id"": ""2491""}], ""step_requirements"": [{""node_id"": ""2488"", ""algorithm_step_name"": ""Tabular Dataset Loading"", ""node_name"": ""旧金山社区犯罪报告数据"", ""node_params"": {""table_name"": ""crime_category_train"", ""target_column"": ""category""}, ""contrast_level"": 2, ""node_type"": ""io""}, {""node_id"": ""2491"", ""algorithm_step_name"": ""LightGBM"", ""node_name"": ""LightGBM分类器"", ""node_params"": {}, ""contrast_level"": 0, ""node_type"": ""model""}]}",0.6667
请你构建一个模型，用于根据鲍鱼的各种物理测量数据来预测它的年龄。,1.0,6442,478,0,0,0,0,0,"{""edges"": [{""edge_id"": ""21144"", ""source_node_id"": ""2493"", ""target_node_id"": ""27314""}, {""edge_id"": ""21145"", ""source_node_id"": ""27314"", ""target_node_id"": ""2496""}], ""nodes"": [{""node_id"": ""2493"", ""widget_name"": ""SQL Table"", ""node_name"": ""鲍鱼数据集"", ""node_params"": {""table_name"": ""abalone_train"", ""target_column"": ""rings""}, ""matched"": true}, {""node_id"": ""27314"", ""widget_name"": ""Impute"", ""node_name"": ""缺失值处理"", ""node_params"": {""method"": 1}, ""matched"": false}, {""node_id"": ""2496"", ""widget_name"": ""Random Forest"", ""node_name"": ""随机森林模型"", ""node_params"": {""n_estimators"": 10, ""use_max_features"": false, ""max_features"": ""auto"", ""use_random_state"": false, ""use_max_depth"": false, ""max_depth"": 3, ""use_min_samples_split"": true, ""min_samples_split"": 2}, ""matched"": true}]}","{""dependency_requirements"": [{""edge_id"": ""2071"", ""source_node_id"": ""2493"", ""target_node_id"": ""2496""}], ""step_requirements"": [{""node_id"": ""2493"", ""algorithm_step_name"": ""Tabular Dataset Loading"", ""node_name"": ""鲍鱼物理测量数据训练集"", ""node_params"": {""table_name"": ""abalone_train"", ""target_column"": ""rings""}, ""contrast_level"": 2, ""node_type"": ""io""}, {""node_id"": ""2496"", ""algorithm_step_name"": ""XGBoost"", ""node_name"": ""XGBoost回归器"", ""node_params"": {}, ""contrast_level"": 0, ""node_type"": ""model""}]}",0.8
您的任务是训练一个机器学习模型，用于根据矿物莫氏硬度的相关特性，预测矿物的莫氏硬度。,0.5,6739,132,0,0,0,0,0,"{""edges"": [], ""nodes"": [{""node_id"": ""2500"", ""widget_name"": ""Random Forest"", ""node_name"": ""随机森林模型"", ""node_params"": {""n_estimators"": 10, ""use_max_features"": false, ""max_features"": ""auto"", ""use_random_state"": false, ""use_max_depth"": false, ""max_depth"": 3, ""use_min_samples_split"": true, ""min_samples_split"": 2}, ""matched"": true}]}","{""dependency_requirements"": [{""edge_id"": ""2076"", ""source_node_id"": ""2498"", ""target_node_id"": ""2500""}], ""step_requirements"": [{""node_id"": ""2498"", ""algorithm_step_name"": ""Tabular Dataset Loading"", ""node_name"": ""矿物莫氏硬度训练数据"", ""node_params"": {""table_name"": ""mohs_hardness_train"", ""target_column"": ""Hardness""}, ""contrast_level"": 2, ""node_type"": ""io""}, {""node_id"": ""2500"", ""algorithm_step_name"": ""XGBoost"", ""node_name"": ""XGBoost回归器"", ""node_params"": {}, ""contrast_level"": 0, ""node_type"": ""model""}]}",0.6667
对于商业蟹农来说，了解螃蟹的适当年龄有助于他们决定是否以及何时收获螃蟹。超过一定蟹龄后，螃蟹身体特征的增长几乎可以忽略不计，因此，把握收获时机对降低成本和提高利润非常重要。现在，我需要你帮助我建立一个模型来预测螃蟹的年龄。,1.0,11980,864,0,0,0,0,0,"{""edges"": [{""edge_id"": ""21146"", ""source_node_id"": ""2504"", ""target_node_id"": ""2506""}, {""edge_id"": ""21147"", ""source_node_id"": ""2504"", ""target_node_id"": ""27319""}, {""edge_id"": ""21148"", ""source_node_id"": ""2506"", ""target_node_id"": ""27319""}, {""edge_id"": ""21149"", ""source_node_id"": ""2504"", ""target_node_id"": ""27320""}, {""edge_id"": ""21150"", ""source_node_id"": ""2506"", ""target_node_id"": ""27320""}], ""nodes"": [{""node_id"": ""2504"", ""widget_name"": ""SQL Table"", ""node_name"": ""螃蟹年龄数据"", ""node_params"": {""table_name"": ""crab_age_train"", ""target_column"": ""Age""}, ""matched"": true}, {""node_id"": ""2506"", ""widget_name"": ""XGBoost"", ""node_name"": ""XGBoost模型"", ""node_params"": {""booster"": ""gbtree"", ""learning_rate"": 0.3, ""gamma"": 0, ""max_depth"": 6, ""min_child_widget"": 1, ""max_delta_step"": 0, ""subsample"": 1, ""sampling_method"": ""uniform"", ""lambda"": 1, ""alpha"": 0, ""tree_method"": ""auto"", ""scale_pos_weight"": 1, ""updater"": ""grow_colmaker"", ""process_type"": ""default"", ""grow_policy"": ""depthwise""}, ""matched"": true}, {""node_id"": ""27319"", ""widget_name"": ""Test & Score"", ""node_name"": ""模型评估"", ""node_params"": {}, ""matched"": false}, {""node_id"": ""27320"", ""widget_name"": ""Predictions"", ""node_name"": ""预测"", ""node_params"": {""output_attrs"": true, ""output_predictions"": true, ""output_probabilities"": false}, ""matched"": false}]}","{""dependency_requirements"": [{""edge_id"": ""2078"", ""source_node_id"": ""2504"", ""target_node_id"": ""2506""}], ""step_requirements"": [{""node_id"": ""2504"", ""algorithm_step_name"": ""Tabular Dataset Loading"", ""node_name"": ""螃蟹年龄训练数据"", ""node_params"": {""table_name"": ""crab_age_train"", ""target_column"": ""Age""}, ""contrast_level"": 2, ""node_type"": ""io""}, {""node_id"": ""2506"", ""algorithm_step_name"": ""XGBoost"", ""node_name"": ""XGBoost模型"", ""node_params"": {}, ""contrast_level"": 0, ""node_type"": ""model""}]}",0.6667
您的任务是构建一个机器学习模型，帮助我预测野生蓝莓的产量。,0.5,6074,29,0,0,0,0,0,"{""edges"": [], ""nodes"": [{""node_id"": ""2509"", ""widget_name"": ""Linear Regression"", ""node_name"": ""线性回归模型"", ""node_params"": {""regression_type"": ""0""}, ""matched"": true}]}","{""dependency_requirements"": [{""edge_id"": ""2082"", ""source_node_id"": ""2507"", ""target_node_id"": ""2509""}], ""step_requirements"": [{""node_id"": ""2507"", ""algorithm_step_name"": ""Tabular Dataset Loading"", ""node_name"": ""野生蓝莓产量训练数据"", ""node_params"": {""table_name"": ""wild_blueberry_yield_train"", ""target_column"": ""yield""}, ""contrast_level"": 2, ""node_type"": ""io""}, {""node_id"": ""2509"", ""algorithm_step_name"": ""XGBoost"", ""node_name"": ""XGBoost模型"", ""node_params"": {}, ""contrast_level"": 0, ""node_type"": ""model""}]}",0.6667
20 世纪 80 年代，Carden & Cherry 公司用欧内斯特的形象为便利食品超市做广告。您的任务是根据媒体宣传成本的训练数据去构建一个机器学习模型，帮助我们预测食品超市的媒体宣传成本。,0.5,4506,137,0,0,0,0,0,"{""edges"": [{""edge_id"": ""21151"", ""source_node_id"": ""2512"", ""target_node_id"": ""27323""}], ""nodes"": [{""node_id"": ""2512"", ""widget_name"": ""Linear Regression"", ""node_name"": ""线性回归模型"", ""node_params"": {""regression_type"": ""0""}, ""matched"": true}, {""node_id"": ""27323"", ""widget_name"": ""Predictions"", ""node_name"": ""预测"", ""node_params"": {""output_attrs"": true, ""output_predictions"": true, ""output_probabilities"": false}, ""matched"": false}]}","{""dependency_requirements"": [{""edge_id"": ""2086"", ""source_node_id"": ""2510"", ""target_node_id"": ""2512""}], ""step_requirements"": [{""node_id"": ""2510"", ""algorithm_step_name"": ""Tabular Dataset Loading"", ""node_name"": ""便利食品超市广告训练数据"", ""node_params"": {""table_name"": ""media_campaign_cost_train"", ""target_column"": ""cost""}, ""contrast_level"": 2, ""node_type"": ""io""}, {""node_id"": ""2512"", ""algorithm_step_name"": ""XGBoost"", ""node_name"": ""XGBoost模型"", ""node_params"": {}, ""contrast_level"": 0, ""node_type"": ""model""}]}",0.5
你的任务是根据银行客户的各种信息，如账户活动、服务使用情况等，构建一个能够预测客户是否会流失的机器学习模型。,0.5,20889,420,0,0,0,0,0,"{""edges"": [{""edge_id"": ""21152"", ""source_node_id"": ""2418"", ""target_node_id"": ""27325""}], ""nodes"": [{""node_id"": ""2418"", ""widget_name"": ""XGBoost"", ""node_name"": ""XGBoost模型"", ""node_params"": {""booster"": ""gbtree"", ""learning_rate"": 0.3, ""gamma"": 0, ""max_depth"": 6, ""min_child_widget"": 1, ""max_delta_step"": 0, ""subsample"": 1, ""sampling_method"": ""uniform"", ""lambda"": 1, ""alpha"": 0, ""tree_method"": ""auto"", ""scale_pos_weight"": 1, ""updater"": ""grow_colmaker"", ""process_type"": ""default"", ""grow_policy"": ""depthwise""}, ""matched"": true}, {""node_id"": ""27325"", ""widget_name"": ""Test & Score"", ""node_name"": ""模型评估"", ""node_params"": {}, ""matched"": false}]}","{""dependency_requirements"": [{""edge_id"": ""2013"", ""source_node_id"": ""2416"", ""target_node_id"": ""2418""}], ""step_requirements"": [{""node_id"": ""2416"", ""algorithm_step_name"": ""Tabular Dataset Loading"", ""node_name"": ""银行客户训练数据"", ""node_params"": {""table_name"": ""bank_customer_churn_train"", ""target_column"": ""Exited""}, ""contrast_level"": 2, ""node_type"": ""io""}, {""node_id"": ""2418"", ""algorithm_step_name"": ""LightGBM"", ""node_name"": ""LightGBM分类器"", ""node_params"": {}, ""contrast_level"": 0, ""node_type"": ""model""}]}",0.5
